id,division,venue,dt,home_team,away_team,courts,home_authorised,away_authorised,home_captain,away_captain,played,home_rubbers,away_rubbers,drawn_rubbers,home_games,away_games,home_points,away_points,home_attendence,away_attendence,home_PTS,away_PTS,status,confirmed,key,submitted_by,submitted_dt,confirmed_by,confirmed_dt,
141,29,22,12.02.2016 19:30:00,166,165,2,,,,,165,3,6,0,7,12,313,276,6,4,1,2,0,3,,0,,,
142,29,20,11.02.2016 19:45:00,160,159,2,,,,,159,3,6,0,8,12,351,381,6,6,1,3,0,3,,0,,,
143,29,20,18.02.2016 19:45:00,160,161,2,,,,,161,4,5,0,11,11,421,397,6,6,1,3,0,3,,0,,,
144,29,20,28.01.2016 19:45:00,160,166,2,,,,,160,9,0,0,18,2,408,277,6,6,3,1,0,3,,0,,,
145,29,20,01.10.2015 19:45:00,160,163,2,,,,,160,7,2,0,15,6,430,344,6,6,3,1,0,3,,0,,,
146,29,20,26.11.2015 19:45:00,160,158,2,,,,,158,3,6,0,8,14,382,414,6,6,1,3,0,3,,0,,,
147,29,20,03.12.2015 19:45:00,160,162,2,,,,,160,6,3,0,12,7,350,311,6,6,3,1,0,3,,0,,,
148,29,20,15.10.2015 19:45:00,160,164,2,,,,,160,9,0,0,18,0,378,185,6,6,3,1,0,3,,0,,,
149,29,20,29.10.2015 19:45:00,160,165,2,,,,,160,8,1,0,16,5,417,330,6,6,3,1,0,3,,0,,,
150,29,25,08.01.2016 20:00:00,163,159,2,,,,,159,2,7,0,5,15,311,405,6,6,1,3,0,3,,0,,,
151,29,25,23.10.2015 20:00:00,163,161,2,,,,,163,5,4,0,11,8,338,333,6,6,3,1,0,3,,0,,,
152,29,25,22.04.2016 20:00:00,163,166,2,,,,,163,9,0,0,18,2,419,258,6,4,3,0,0,3,,0,,,
153,29,25,18.12.2015 20:00:00,163,160,2,,,,,160,2,7,0,6,16,360,430,6,6,1,3,0,3,,0,,,
154,29,25,16.10.2015 20:00:00,163,158,2,,,,,163,5,4,0,10,8,314,321,6,6,3,1,0,3,,0,,,
155,29,25,15.01.2016 20:00:00,163,162,2,,,,,162,1,8,0,5,17,359,444,6,6,1,3,0,3,,0,,,
156,29,25,15.04.2016 20:00:00,163,164,2,,,,,163,9,0,0,18,1,395,287,6,6,3,1,0,3,,0,,,
157,29,25,09.10.2015 20:00:00,163,165,2,,,,,163,7,2,0,14,6,396,326,6,6,3,1,0,3,,0,,,
158,29,1,08.11.2015 19:00:00,158,159,2,,,,,158,5,4,0,12,8,378,359,6,6,3,1,0,3,,0,,,
159,29,1,13.12.2015 19:00:00,158,161,2,,,,,158,7,2,0,14,4,350,275,6,6,3,1,0,3,,0,,,
160,29,1,20.03.2016 19:00:00,158,166,2,,,,,158,9,0,0,18,0,378,0,0,0,3,0,-1,3,,0,,,
161,29,1,17.01.2016 19:00:00,158,160,2,,,,,158,8,1,0,17,7,478,404,6,6,3,1,0,3,,0,,,
162,29,1,13.03.2016 19:00:00,158,163,2,,,,,158,7,2,0,15,7,428,358,6,6,3,1,0,3,,0,,,
163,29,1,06.03.2016 19:00:00,158,162,2,,,,,158,5,4,0,11,8,335,336,6,6,3,1,0,3,,0,,,
164,29,1,10.01.2016 19:00:00,158,164,2,,,,,158,9,0,0,18,1,403,201,6,6,3,1,0,3,,0,,,
165,29,1,06.12.2015 19:00:00,158,165,2,,,,,158,8,1,0,17,5,451,347,6,6,3,1,0,3,,0,,,
166,29,17,14.12.2015 20:00:00,162,159,2,,,,,159,1,8,0,4,17,317,413,6,6,1,3,0,3,,0,,,
167,29,17,05.10.2015 20:00:00,162,161,3,,,,,162,5,4,0,10,8,333,325,6,6,3,1,0,3,,0,,,
168,29,17,14.03.2016 20:00:00,162,166,3,,,,,162,8,1,0,17,4,427,255,6,4,3,0,0,3,,0,,,
169,29,17,01.02.2016 20:00:00,162,160,3,,,,,162,5,4,0,12,10,406,395,6,6,3,1,0,3,,0,,,
170,29,17,22.02.2016 20:00:00,162,163,3,,,,,162,8,1,0,16,6,440,341,6,6,3,1,0,3,,0,,,
171,29,17,12.10.2015 20:00:00,162,158,3,,,,,158,4,5,0,9,10,344,340,6,6,1,3,0,3,,0,,,
